SystemID ,n_code,b_code,name,mc_url,sector,Trade ,Price
2439, EON ,532658,Eon Electric Ltd.,http://www.moneycontrol.com/india/stockpricequote/electricequipment/eonelectric/IAF, ELECTRIC EQUIPMENT ,Both Trading,57.5
2440, VIVIMEDLAB ,532660,Vivimed Labs Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vivimedlabs/VL07, PHARMACEUTICALS ,Both Trading,54.1
2441, HTMEDIA ,532662,HT Media Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/htmedia/HT, MEDIA & ENTERTAINMENT ,Both Trading,58.3
2442, RML ,532661,Rane Madras Ltd.,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/ranemadras/RM08, AUTO ANCILLARIES ,Both Trading,680
2443, SASKEN ,532663,Sasken Technologies Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/saskentechnologies/SCT01, COMPUTERS - SOFTWARE ,Both Trading,919.9
2444, RAJVIR ,532665,Rajvir Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/rajvirindustries/RI34, TEXTILES - SPINNING - SYNTHETIC BLENDED ,Both Trading,31.3
2445, FCSSOFT ,532666,FCS Software Solutions Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/fcssoftwaresolutions/FCS, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Both Trading,0.23
2446, SUZLON ,532667,Suzlon Energy Ltd.,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/suzlonenergy/SE17, POWER - GENERATION & DISTRIBUTION ,Both Trading,7.45
2447, AURIONPRO ,532668,aurionPro Solutions Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/aurionprosolutions/PS12, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Both Trading,205.05
2448, RENUKA ,532670,Shree Renuka Sugars Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/shreerenukasugars/SRS03, SUGAR ,Both Trading,12.59
2449,  ,532669,Southern Online Bio Technologies Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/southernonlinebiotechnologies/SOB, MISCELLANEOUS ,Bse Trading,1.05
2450, BASML ,532674,Bannari Amman Spinning Mills Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/bannariammanspinningmills/BAS01, TEXTILES - GENERAL ,Both Trading,233
2451, KMSUGAR ,532673,KM Sugar Mills Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/kmsugarmills/KMS, SUGAR ,Both Trading,8.99
2452, PBAINFRA ,532676,PBA Infrastructure Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/pbainfrastructure/PBA, CONSTRUCTION & CONTRACTING - CIVIL ,Both Trading,9.52
2453, SORILINFRA ,532679,Soril Infra Resources Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/sorilinfraresources/IRS01, TEXTILES - READYMADE APPARELS ,Both Trading,330.25
2454, ABGSHIP ,532682,ABG Shipyard Ltd.,http://www.moneycontrol.com/india/stockpricequote/shipping/abgshipyard/ABG01, SHIPPING ,Both Trading,5.35
2455, BRFL ,532678,Bombay Rayon Fashions Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/bombayrayonfashions/BRF, TEXTILES - GENERAL ,Both Trading,20
2456, KERNEX ,532686,Kernex Microsystems (India) Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kernexmicrosystemsindia/KMI, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Both Trading,28
2457, AIAENG ,532683,AIA Engineering Ltd.,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/aiaengineering/AIE01, CASTINGS & FORGINGS ,Both Trading,1760.15
2458, PVR ,532689,PVR Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/pvr/PVR, MEDIA & ENTERTAINMENT ,Both Trading,1283.05
2459, EKC ,532684,Everest Kanto Cylinder Ltd.,http://www.moneycontrol.com/india/stockpricequote/packaging/everestkantocylinder/EKC, PACKAGING ,Both Trading,34
2460, RAMSARUP ,532690,Ramsarup Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/ramsarupindustries/RI36, STEEL - MEDIUM & SMALL ,Both Trading,0.55
2461, REPRO ,532687,Repro India Ltd.,http://www.moneycontrol.com/india/stockpricequote/printingstationery/reproindia/RI35, PRINTING & STATIONERY ,Both Trading,640
2462, BARTRONICS ,532694,Bartronics India Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/bartronicsindia/BI21, MISCELLANEOUS ,Both Trading,9.64
2463, PUNJLLOYD ,532693,Punj Lloyd Ltd.,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/punjlloyd/PL9, INFRASTRUCTURE - GENERAL ,Both Trading,14.15
2464, EDUCOMP ,532696,Educomp Solutions Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/educompsolutions/ES8, COMPUTERS - SOFTWARE - TRAINING ,Both Trading,2.75
2465, NITINSPIN ,532698,Nitin Spinners Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/nitinspinners/NS12, TEXTILES - SPINNING - COTTON BLENDED ,Both Trading,87.3
2466, ROHLTD ,532699,Royal Orchid Hotels Ltd.,http://www.moneycontrol.com/india/stockpricequote/hotels/royalorchidhotels/RO01, HOTELS ,Both Trading,155.25
2467, ENIL ,532700,Entertainment Network India Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/entertainmentnetworkindia/ENI, MEDIA & ENTERTAINMENT ,Both Trading,742.95
2468, RMCL ,532692,Radha Madhav Corporation Ltd.,http://www.moneycontrol.com/india/stockpricequote/packaging/radhamadhavcorporation/RMC, PACKAGING ,Both Trading,36.75
2469, CELEBRITY ,532695,Celebrity Fashions Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/celebrityfashions/CFL04, TEXTILES - READYMADE APPARELS ,Both Trading,12.87
2470, GSPL ,532702,Gujarat State Petronet Ltd.,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gujaratstatepetronet/GSP02, OIL DRILLING AND EXPLORATION ,Both Trading,200.1
2471, JAGRAN ,532705,Jagran Prakashan Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/jagranprakashan/JP12, MEDIA & ENTERTAINMENT ,Both Trading,115.8
2472, INOXLEISUR ,532706,INOX Leisure Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/inoxleisure/INO01, MEDIA & ENTERTAINMENT ,Both Trading,233.6
2473, DYNPRO ,532707,Dynemic Products Ltd.,http://www.moneycontrol.com/india/stockpricequote/dyespigments/dynemicproducts/DP12, DYES & PIGMENTS ,Both Trading,152
2474, GVKPIL ,532708,GVK Power & Infrastructure Ltd.,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/gvkpowerinfrastructure/GVK, POWER - GENERATION & DISTRIBUTION ,Both Trading,12.04
2475, RCOM ,532712,Reliance Communications Ltd.,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/reliancecommunications/RC13, TELECOMMUNICATIONS - SERVICE ,Both Trading,20.07
2476,  ,532701,Sree Sakthi Paper Mills Ltd.,http://www.moneycontrol.com/india/stockpricequote/paper/sreesakthipapermills/SSP08, PAPER ,Bse Trading,7.75
2477, SUNILHITEC ,532711,Sunil Hitech Engineers Ltd.,http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/sunilhitechengineers/SHE, POWER - TRANSMISSION & EQUIPMENT ,Both Trading,3.59
2478, GITANJALI ,532715,Gitanjali Gems Ltd.,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/gitanjaligems/GG03, DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS ,Both Trading,3.15
2479, GILLANDERS ,532716,Gillanders Arbuthnot & Co Ltd.,http://www.moneycontrol.com/india/stockpricequote/diversified/gillandersarbuthnotco/GAC03, DIVERSIFIED ,Both Trading,60
2480, SADBHAV ,532710,Sadbhav Engineering Ltd.,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/sadbhavengineering/SE19, INFRASTRUCTURE - GENERAL ,Both Trading,282
2481, SAKUMA ,532713,Sakuma Exports Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/sakumaexports/SE18, TRADING ,Both Trading,172
2482, KEC ,532714,KEC International Ltd.,http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/kecinternational/KEC04, POWER - TRANSMISSION & EQUIPMENT ,Both Trading,309.1
2483, M&MFIN; ,532720,Mahindra & Mahindra Financial Services Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/mahindramahindrafinancialservices/MMF04, FINANCE - LEASING & HIRE PURCHASE ,Both Trading,494.75
2484, BLKASHYAP ,532719,BL Kashyap & Sons Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/blkashyapsons/BLK, CONSTRUCTION & CONTRACTING - CIVIL ,Both Trading,33.05
2485, VISASTEEL ,532721,Visa Steel Ltd.,http://www.moneycontrol.com/india/stockpricequote/steellarge/visasteel/VS15, STEEL - LARGE ,Both Trading,15.45
2486, INDOTECH ,532717,Indo Tech Transformers Ltd.,http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/indotechtransformers/ITT02, POWER - TRANSMISSION & EQUIPMENT ,Both Trading,156
2487, PRATIBHA ,532718,Pratibha Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/pratibhaindustries/PI33, CONSTRUCTION & CONTRACTING - CIVIL ,Both Trading,3.78
2488,  ,532723,Monnet Project Developers Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/monnetprojectdevelopers/MS23, SUGAR ,Bse Trading,10.75
2489, GALLANTT ,532726,Gallantt Metal Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/gallanttmetal/GM02, STEEL - SPONGE IRON ,Both Trading,49.75
2490, ADHUNIK ,532727,Adhunik Metaliks Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/adhunikmetaliks/AM9, STEEL - SPONGE IRON ,Both Trading,3.8
2491, NITCO ,532722,Nitco Ltd.,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/nitco/N52, CERAMICS & GRANITE ,Both Trading,73.15
2492, UTTAMSUGAR ,532729,Uttam Sugar Mills Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/uttamsugarmills/USM, SUGAR ,Both Trading,93.65
2493, SOLARINDS ,532725,Solar Industries India Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/solarindustriesindia/SII04, CHEMICALS ,Both Trading,1280
2494, ROHITFERRO ,532731,Rohit Ferro Tech Ltd.,http://www.moneycontrol.com/india/stockpricequote/miningminerals/rohitferrotech/RFT, MINING & MINERALS ,Both Trading,2.87
2495, SUNTV ,532733,Sun TV Network Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/suntvnetwork/STN01, MEDIA & ENTERTAINMENT ,Both Trading,830.25
2496, KKCL ,532732,Kewal Kiran Clothing Ltd.,http://www.moneycontrol.com/india/stockpricequote/retail/kewalkiranclothing/KKC02, RETAIL ,Both Trading,1459
2497, MALUPAPER ,532728,Malu Paper Mills Ltd.,http://www.moneycontrol.com/india/stockpricequote/paper/malupapermills/MPM03, PAPER ,Both Trading,49.6
2498, RSYSTEMS ,532735,R Systems International Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/rsystemsinternational/RSI01, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Both Trading,37
2499, SGL ,532730,STL Global Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/stlglobal/STL05, TEXTILES - GENERAL ,Both Trading,10.17
2500, TANTIACONS ,532738,Tantia Constructions Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/tantiaconstructions/TC15, CONSTRUCTION & CONTRACTING - CIVIL ,Both Trading,7.99
2501, GPIL ,532734,Godawari Power & Ispat Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/godawaripowerispat/GPI7, STEEL - SPONGE IRON ,Both Trading,446.2
2502, EMKAY ,532737,Emkay Global Financial Services Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/emkayglobalfinancialservices/EGF, FINANCE - GENERAL ,Both Trading,132.55
2503,  ,532742,Paushak Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/paushak/P11, CHEMICALS ,Bse Trading,2034.55
2504, LOKESHMACH ,532740,Lokesh Machines Ltd.,http://www.moneycontrol.com/india/stockpricequote/machinetools/lokeshmachines/LMS, MACHINE TOOLS ,Both Trading,55.4
2505, KAMDHENU ,532741,Kamdhenu Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/kamdhenu/KI24, STEEL - MEDIUM & SMALL ,Both Trading,225.15
2506,  ,532745,Inditrade Capital Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/inditradecapital/JRG, FINANCE - GENERAL ,Bse Trading,70.5
2507, GTNTEX ,532744,GTN Textiles Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/gtntextiles/GTN02, TEXTILES - GENERAL ,Both Trading,13.5
2508, EASUNREYRL ,532751,Easun Reyrolle Ltd.,http://www.moneycontrol.com/india/stockpricequote/electricequipment/easunreyrolle/ER, ELECTRIC EQUIPMENT ,Both Trading,8.3
2509, UNITY ,532746,Unity Infraprojects Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unityinfraprojects/UI17, CONSTRUCTION & CONTRACTING - CIVIL ,Both Trading,2.1
2510, TECHM ,532755,Tech Mahindra Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/techmahindra/TM4, COMPUTERS - SOFTWARE ,Both Trading,646.3
2511, GMRINFRA ,532754,GMR Infrastructure Ltd.,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/gmrinfrastructure/GI27, INFRASTRUCTURE - GENERAL ,Both Trading,18.6
2512, ALLCARGO ,532749,Allcargo Logistics Ltd.,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/allcargologistics/AGL02, TRANSPORT & LOGISTICS ,Both Trading,121.55
2513, PFOCUS ,532748,Prime Focus Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/primefocus/PF13, MEDIA & ENTERTAINMENT ,Both Trading,77.25
2514, MAHINDCIE ,532756,Mahindra CIE Automotive Ltd.,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/mahindracieautomotive/MF19, CASTINGS & FORGINGS ,Both Trading,260
2515, VOLTAMP ,532757,Voltamp Transformers Ltd.,http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/voltamptransformers/VT9, POWER - TRANSMISSION & EQUIPMENT ,Both Trading,960.85
2516, ATLANTA ,532759,Atlanta Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/atlanta/A9, CONSTRUCTION & CONTRACTING - CIVIL ,Both Trading,40.4
2517, DEEPIND ,532760,Deep Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/deepindustries/DI24, OIL DRILLING AND EXPLORATION ,Both Trading,115.75
